B1,B2,B3,B4,A1,class
0.058,54988,8000,6,515,1
0.093,8000,61093,7,702,1
0.093,61093,8000,6,586,1
0.074,8000,61094,7,556,1
0.074,61094,8000,6,515,1
0.072,8000,64394,7,702,1
0.072,64394,8000,6,586,1
0.054,8000,64395,7,556,1
0.054,64395,8000,6,515,1
0.077,8000,58968,7,702,1
0.077,58968,8000,6,586,1
0.06,8000,58969,7,556,1
0.06,58969,8000,6,515,1
0.077,8000,63399,7,702,1
0.077,63399,8000,6,586,1
0.061,8000,63400,7,556,1
0.061,63400,8000,6,515,1
30.996,2537,80,1,46,0
30.996,80,2537,6,264,0
0.079,8000,64443,7,702,1
0.079,64443,8000,6,586,1
0.059,8000,64442,7,556,1
0.059,64442,8000,6,515,1
0.094,8000,65472,7,702,1
0.094,65472,8000,6,586,1
0.067,8000,65473,7,556,1
0.067,65473,8000,6,515,1
0.091,8000,50153,7,702,1
0.091,50153,8000,6,586,1
0.063,8000,50154,7,556,1
0.063,50154,8000,6,515,1
0.081,8000,51188,7,702,1
0.081,51188,8000,6,586,1
0.057,8000,51189,7,556,1
0.057,51189,8000,6,515,1
0.07,8000,54287,7,702,1
0.07,54287,8000,6,586,1
0.048,8000,54288,7,556,1
0.048,54288,8000,6,515,1
0.07,8000,57385,7,702,1
0.07,57385,8000,6,586,1
0.05,8000,57384,7,556,1
0.05,57384,8000,6,515,1
9.651,40847,22,17,2289,0
9.651,22,40847,21,4149,0
0.08,8000,49956,7,702,1
0.08,49956,8000,6,586,1
0.069,8000,49957,7,556,1
0.069,49957,8000,6,515,1
0.078,8000,52219,7,702,1
0.078,52219,8000,6,586,1
0.069,8000,52218,7,556,1
0.069,52218,8000,6,515,1
0.083,8000,53256,7,702,1
0.083,53256,8000,6,586,1
0.059,8000,53257,7,556,1
0.059,53257,8000,6,515,1
0.072,8000,55319,7,702,1
0.072,55319,8000,6,586,1
0.048,8000,55320,7,556,1
0.048,55320,8000,6,515,1
0.071,8000,56352,7,702,1
0.071,56352,8000,6,586,1
0.053,8000,56353,7,556,1
0.053,56353,8000,6,515,1
0.068,8000,58427,7,702,1
0.068,58427,8000,6,586,1
0.049,8000,58426,7,556,1
0.049,58426,8000,6,515,1
0.067,8000,59460,7,702,1
0.067,59460,8000,6,586,1
0.056,8000,59461,7,556,1
0.056,59461,8000,6,515,1
0.091,8000,60493,7,702,1
0.091,60493,8000,6,586,1
0.07,8000,60494,7,556,1
0.07,60494,8000,6,515,1
0.072,8000,61527,7,702,1
0.072,61527,8000,6,586,1
0.052,8000,61528,7,556,1
0.052,61528,8000,6,515,1
0.081,8000,63978,7,702,1
0.081,63978,8000,6,586,1
0.057,8000,63979,7,556,1
0.057,63979,8000,5,469,1
0.089,8000,49544,7,702,1
0.089,49544,8000,6,586,1
0.062,8000,49545,7,556,1
0.062,49545,8000,6,515,1
0.057,8000,52437,7,556,1
0.057,52437,8000,6,515,1
0.083,8000,52438,7,702,1
0.083,52438,8000,6,586,1
0.067,8000,54087,7,702,1
0.067,54087,8000,6,586,1
0.048,8000,54088,7,556,1
0.048,54088,8000,5,469,1
0.057,8000,55173,7,556,1
0.057,55173,8000,6,515,1
0.076,8000,55174,7,702,1
0.076,55174,8000,6,586,1
0.075,8000,56212,7,702,1
0.075,56212,8000,6,586,1
0.056,8000,56213,7,556,1
0.056,56213,8000,6,515,1
0.054,8000,57314,7,556,1
0.054,57314,8000,6,515,1
0.072,8000,60335,7,702,1
0.072,60335,8000,6,586,1
0.055,8000,60334,7,556,1
0.055,60334,8000,6,515,1
0.061,8000,64929,7,556,1
0.061,64929,8000,6,515,1
0.048,8000,53988,7,556,1
0.048,53988,8000,6,515,1
0.053,8000,55027,7,556,1
0.053,55027,8000,6,515,1
0.048,8000,56061,7,556,1
0.048,56061,8000,6,515,1
0.046,8000,57097,7,556,1
0.046,57097,8000,6,515,1
0.054,8000,58128,7,556,1
0.054,58128,8000,6,515,1
0.065,8000,58129,7,702,1
0.065,58129,8000,6,586,1
0.073,8000,59166,7,702,1
0.073,59166,8000,6,586,1
0.054,8000,59167,7,556,1
0.054,59167,8000,6,515,1
0.068,8000,60199,7,702,1
0.068,60199,8000,6,586,1
0.05,8000,60200,7,556,1
0.05,60200,8000,6,515,1
7.081,22,17683,12,2133,0
7.081,17683,22,16,2032,0
8.578,22,44307,20,3237,0
8.578,44307,22,18,2307,0
0.071,8000,65379,7,702,1
0.071,65379,8000,6,586,1
0.054,8000,65380,7,556,1
0.054,65380,8000,6,515,1
0.065,8000,55048,7,556,1
0.065,55048,8000,6,515,1
0.087,8000,55049,7,702,1
0.087,55049,8000,6,586,1
0.074,8000,56074,7,702,1
0.074,56074,8000,6,586,1
0.054,8000,56075,7,556,1
0.054,56075,8000,6,515,1
0.076,8000,57104,7,702,1
0.076,57104,8000,6,586,1
0.055,8000,57105,7,556,1
0.055,57105,8000,6,515,1
0.078,8000,58132,7,702,1
0.078,58132,8000,6,586,1
0.056,8000,58133,7,556,1
0.056,58133,8000,6,515,1
0.057,8000,59160,7,556,1
0.057,59160,8000,6,515,1
0.074,8000,59161,7,702,1
0.074,59161,8000,6,586,1
0.06,8000,60189,7,556,1
0.06,60189,8000,6,515,1
0.079,8000,60190,7,702,1
0.079,60190,8000,6,586,1
30.999,48290,80,1,46,0
30.999,80,48290,6,264,0
6.208,22,48118,18,3065,0
6.208,48118,22,15,2067,0
0.094,8000,61234,7,702,1
0.094,61234,8000,6,586,1
0.075,8000,61235,7,556,1
0.075,61235,8000,6,515,1
0.054,8000,62266,7,556,1
0.054,62266,8000,6,515,1
0.07,8000,62267,7,702,1
0.07,62267,8000,6,586,1
0.057,8000,63300,7,556,1
0.057,63300,8000,6,515,1
0.077,8000,63301,7,702,1
0.077,63301,8000,6,586,1
0.063,8000,64339,7,702,1
0.063,64339,8000,6,586,1
0.049,8000,64338,7,556,1
0.049,64338,8000,6,515,1
0.085,8000,65373,7,702,1
0.085,65373,8000,6,586,1
0.058,8000,65372,7,556,1
0.058,65372,8000,6,515,1
0.054,8000,50053,7,556,1
0.054,50053,8000,6,515,1
0.077,8000,50054,7,702,1
0.077,50054,8000,6,586,1
0.093,8000,51097,7,702,1
0.093,51097,8000,6,586,1
0.078,8000,51098,7,556,1
0.078,51098,8000,6,515,1
0.069,8000,52127,7,702,1
0.069,52127,8000,6,586,1
0.051,8000,52128,7,556,1
0.051,52128,8000,6,515,1
0.074,8000,53162,7,702,1
0.074,53162,8000,6,586,1
0.058,8000,53163,7,556,1
0.058,53163,8000,6,515,1
0.078,8000,54192,7,702,1
0.078,54192,8000,6,586,1
0.055,8000,54193,7,556,1
0.055,54193,8000,6,515,1
9.535,38555,22,15,2157,0
9.535,22,38555,20,3249,0
0.054,8000,55228,7,556,1
0.054,55228,8000,6,515,1
0.08,8000,55227,7,702,1
0.08,55227,8000,6,586,1
0.05,8000,56261,7,556,1
0.05,56261,8000,6,515,1
0.071,8000,56262,7,702,1
0.071,56262,8000,6,586,1
0.074,8000,57294,7,702,1
0.074,57294,8000,6,586,1
0.061,8000,57293,7,556,1
0.061,57293,8000,6,515,1
0.07,8000,58328,7,702,1
0.07,58328,8000,6,586,1
0.051,8000,58329,7,556,1
0.051,58329,8000,6,515,1
0.065,8000,59364,7,702,1
0.065,59364,8000,6,586,1
0.05,8000,59365,7,556,1
0.05,59365,8000,6,515,1
0.077,8000,61431,7,702,1
0.077,61431,8000,6,586,1
0.05,8000,61432,7,556,1
0.05,61432,8000,6,515,1
0.06,8000,52322,7,702,1
0.06,52322,8000,6,586,1
0.049,8000,52323,7,556,1
0.049,52323,8000,6,515,1
0.048,8000,54396,7,556,1
0.048,54396,8000,6,515,1
0.076,8000,54395,7,702,1
0.076,54395,8000,6,586,1
122.43,48409,22,3,179,0
122.43,22,48409,11,4697,0
0.079,8000,60250,7,702,1
0.079,60250,8000,6,586,1
0.059,8000,60251,7,556,1
0.059,60251,8000,6,515,1
0.063,8000,61280,7,556,1
0.063,61280,8000,6,515,1
0.086,8000,61281,7,702,1
0.086,61281,8000,6,586,1
0.085,8000,62304,7,702,1
0.085,62304,8000,6,586,1
0.059,8000,62305,7,556,1
0.059,62305,8000,6,515,1
0.386,8000,63334,7,702,1
0.386,63334,8000,6,586,1
0.38,8000,63335,7,556,1
0.38,63335,8000,6,515,1
0.054,8000,64363,7,556,1
0.054,64363,8000,6,515,1
0.066,8000,64364,7,702,1
0.066,64364,8000,6,586,1
0.063,8000,65389,7,702,1
0.063,65389,8000,6,586,1
0.06,8000,65390,7,556,1
0.06,65390,8000,6,515,1
0.089,8000,50064,7,702,1
0.089,50064,8000,6,586,1
0.061,8000,50065,7,556,1
0.061,50065,8000,6,515,1
0.073,8000,51088,8,742,1
0.073,51088,8000,6,586,1
0.054,8000,51089,7,556,1
0.054,51089,8000,6,515,1
0.083,8000,52117,7,702,1
0.083,52117,8000,6,586,1
0.057,8000,52118,7,556,1
0.057,52118,8000,6,515,1
0.055,8000,53148,7,556,1
0.055,53148,8000,6,515,1
0.079,8000,53147,7,702,1
0.079,53147,8000,6,586,1
0.056,8000,54175,7,556,1
0.056,54175,8000,6,515,1
0.076,8000,54176,7,702,1
0.076,54176,8000,6,586,1
0.09,8000,55209,7,702,1
0.09,55209,8000,6,586,1
0.055,8000,55210,7,556,1
0.055,55210,8000,6,515,1
0.074,8000,56238,7,702,1
0.074,56238,8000,6,586,1
0.054,8000,56239,7,556,1
0.054,56239,8000,6,515,1
0.077,8000,57266,7,702,1
0.077,57266,8000,6,586,1
0.056,8000,57267,7,556,1
0.056,57267,8000,6,515,1
0.075,8000,58293,7,702,1
0.075,58293,8000,6,586,1
0.054,8000,58294,7,556,1
0.054,58294,8000,5,469,1
0.078,8000,60361,7,702,1
0.078,60361,8000,6,586,1
0.056,8000,60362,7,556,1
0.056,60362,8000,6,515,1
24.301,22,54961,31,4193,0
24.301,54961,22,27,3189,0
0.076,8000,62455,7,702,1
0.076,62455,8000,6,586,1
0.055,8000,62456,7,556,1
0.055,62456,8000,6,515,1
0.093,8000,63483,7,702,1
0.093,63483,8000,6,586,1
0.073,8000,63484,7,556,1
0.073,63484,8000,6,515,1
0.057,8000,64600,7,556,1
0.057,64600,8000,6,515,1
0.082,8000,64601,7,702,1
0.082,64601,8000,6,586,1
0.049,8000,50693,7,556,1
0.049,50693,8000,6,515,1
0.074,8000,50694,7,702,1
0.074,50694,8000,6,586,1
0.08,8000,59011,7,702,1
0.08,59011,8000,6,586,1
0.062,8000,59012,7,556,1
0.062,59012,8000,6,515,1
19.114,22,13386,26,3745,0
19.114,13386,22,26,2993,0
0.078,8000,60040,7,702,1
0.078,60040,8000,6,586,1
0.054,8000,60041,7,556,1
0.054,60041,8000,6,515,1
0.06,8000,61133,7,556,1
0.06,61133,8000,6,515,1
0.071,8000,61134,7,702,1
0.071,61134,8000,6,586,1
0.063,8000,60398,7,556,1
0.063,60398,8000,6,515,1
0.073,8000,60399,7,702,1
0.073,60399,8000,6,586,1
0.07,8000,62467,7,702,1
0.07,62467,8000,6,586,1
0.052,8000,62468,7,556,1
0.052,62468,8000,6,515,1
0.046,8000,63501,7,556,1
0.046,63501,8000,6,515,1
0.073,8000,63502,7,702,1
0.073,63502,8000,6,586,1
0.06,8000,64539,7,702,1
0.06,64539,8000,6,586,1
0.051,8000,64538,7,556,1
0.051,64538,8000,6,515,1
0.07,8000,49210,7,702,1
0.07,49210,8000,6,586,1
0.052,8000,49212,7,556,1
0.052,49212,8000,6,515,1
0.071,8000,50249,7,702,1
0.071,50249,8000,6,586,1
0.055,8000,50250,7,556,1
0.055,50250,8000,6,515,1
0.084,8000,51288,7,702,1
0.084,51288,8000,6,586,1
0.069,8000,51289,7,556,1
0.069,51289,8000,6,515,1
0.065,8000,53355,7,702,1
0.065,53355,8000,6,586,1
0.049,8000,53354,7,556,1
0.049,53354,8000,6,515,1
0.049,8000,55429,7,556,1
0.049,55429,8000,6,515,1
0.072,8000,56464,7,702,1
0.072,56464,8000,6,586,1
0.052,8000,56465,7,556,1
0.052,56465,8000,6,515,1
0.053,8000,57504,7,556,1
0.053,57504,8000,6,515,1
0.075,8000,57503,7,702,1
0.075,57503,8000,6,586,1
0.072,8000,58537,7,702,1
0.072,58537,8000,6,586,1
0.049,8000,58538,7,556,1
0.049,58538,8000,6,515,1
0.072,8000,59574,7,702,1
0.072,59574,8000,6,586,1
0.052,8000,59575,7,556,1
0.052,59575,8000,6,515,1
0.061,8000,60606,7,556,1
0.061,60606,8000,6,515,1
0.072,8000,60607,7,702,1
0.072,60607,8000,6,586,1
0.085,8000,61641,7,702,1
0.085,61641,8000,6,586,1
0.055,8000,61642,7,556,1
0.055,61642,8000,6,515,1
0.073,8000,52248,7,702,1
0.073,52248,8000,6,586,1
0.055,8000,52249,7,556,1
0.055,52249,8000,6,515,1
0.08,8000,53313,7,702,1
0.08,53313,8000,6,586,1
0.058,8000,53314,7,556,1
0.058,53314,8000,6,515,1
0.074,8000,59212,7,702,1
0.074,59212,8000,6,586,1
0.062,8000,59213,7,556,1
0.062,59213,8000,6,515,1
0.054,8000,49706,7,556,1
0.054,49706,8000,6,515,1
0.073,8000,49705,7,702,1
0.073,49705,8000,6,586,1
0.078,8000,50750,7,702,1
0.078,50750,8000,6,586,1
0.056,8000,50751,7,556,1
0.056,50751,8000,6,515,1
0.094,8000,56031,7,702,1
0.094,56031,8000,6,586,1
0.051,8000,56032,7,556,1
0.051,56032,8000,6,515,1
0.093,8000,58661,7,702,1
0.093,58661,8000,5,540,1
0.054,8000,58662,7,556,1
0.054,58662,8000,6,515,1
0.05,8000,62323,7,556,1
0.05,62323,8000,6,515,1
0.081,8000,62324,7,702,1
0.081,62324,8000,6,586,1
0.067,8000,63829,7,702,1
0.067,63829,8000,6,586,1
0.056,8000,63830,7,556,1
0.056,63830,8000,6,515,1
0.08,8000,64869,7,702,1
0.08,64869,8000,6,586,1
0.058,8000,64870,7,556,1
0.058,64870,8000,6,515,1
0.058,8000,49554,7,556,1
0.058,49554,8000,6,515,1
0.078,8000,49555,7,702,1
0.078,49555,8000,6,586,1
0.052,8000,50599,7,556,1
0.052,50599,8000,6,515,1
0.063,8000,50600,7,702,1
0.063,50600,8000,6,586,1
0.086,8000,51639,7,702,1
0.086,51639,8000,6,586,1
0.05,8000,51640,7,556,1
0.05,51640,8000,6,515,1
0.076,8000,52680,7,702,1
0.076,52680,8000,6,586,1
0.061,8000,52681,7,556,1
0.061,52681,8000,6,515,1
0.062,8000,53721,7,556,1
0.062,53721,8000,6,515,1
0.075,8000,53722,7,702,1
0.075,53722,8000,6,586,1
0.064,8000,54761,7,556,1
0.064,54761,8000,6,515,1
0.082,8000,54762,7,702,1
0.082,54762,8000,6,586,1
0.078,8000,55799,7,702,1
0.078,55799,8000,6,586,1
0.06,8000,55800,7,556,1
0.06,55800,8000,6,515,1
0.083,8000,56842,7,702,1
0.083,56842,8000,6,586,1
0.058,8000,56843,7,556,1
0.058,56843,8000,6,515,1
0.071,8000,57883,7,556,1
0.071,57883,8000,6,515,1
0.09,8000,57884,7,702,1
0.09,57884,8000,6,586,1
0.071,8000,58924,7,702,1
0.071,58924,8000,6,586,1
0.058,8000,58923,7,556,1
0.058,58923,8000,6,515,1
0.053,8000,59958,7,556,1
0.053,59958,8000,6,515,1
0.09,8000,60995,7,702,1
0.09,60995,8000,6,586,1
0.065,8000,60996,7,556,1
0.065,60996,8000,6,515,1
0.083,8000,62053,7,702,1
0.083,62053,8000,6,586,1
0.056,8000,62054,7,556,1
0.056,62054,8000,6,515,1
0.077,8000,63160,7,702,1
0.077,63160,8000,6,586,1
0.053,8000,63161,7,556,1
0.053,63161,8000,6,515,1
0.081,8000,51722,7,702,1
0.081,51722,8000,6,586,1
0.065,8000,51723,7,556,1
0.065,51723,8000,6,515,1
0.076,8000,52965,7,702,1
0.076,52965,8000,7,638,1
0.051,8000,52966,7,556,1
0.051,52966,8000,6,515,1
0.056,8000,54018,7,556,1
0.056,54018,8000,6,515,1
0.073,8000,54019,7,702,1
0.073,54019,8000,6,586,1
0.074,8000,57397,7,702,1
0.074,57397,8000,6,586,1
0.062,8000,57398,7,556,1
0.062,57398,8000,6,515,1
0.092,8000,60841,7,702,1
0.092,60841,8000,6,586,1
0.137,8000,60842,7,556,1
0.137,60842,8000,6,515,1
0.06,8000,61894,7,556,1
0.06,61894,8000,7,567,1
0.089,8000,61895,7,702,1
0.089,61895,8000,6,586,1
0.089,8000,52365,7,702,1
0.089,52365,8000,6,586,1
0.061,8000,52366,7,556,1
0.061,52366,8000,6,515,1
0.105,8000,56202,7,556,1
0.105,56202,8000,6,515,1
0.122,8000,56203,7,702,1
0.122,56203,8000,6,586,1
30.997,49506,80,1,46,0
30.997,80,49506,6,264,0
6.412,47816,22,7,375,0
6.412,22,47816,9,4457,0
56.635,48878,22,6,406,0
56.635,22,48878,13,5809,0
0.042,8000,50557,7,556,1
0.042,50557,8000,6,515,1
0.061,8000,50558,7,702,1
0.061,50558,8000,6,586,1
0.055,8000,51861,7,702,1
0.055,51861,8000,6,586,1
0.052,8000,51862,7,556,1
0.052,51862,8000,6,515,1
0.056,8000,56370,7,702,1
0.056,56370,8000,6,586,1
0.051,8000,56371,7,556,1
0.051,56371,8000,6,515,1
0.062,8000,59553,7,702,1
0.062,59553,8000,6,586,1
0.058,8000,59554,7,556,1
0.058,59554,8000,6,515,1
0.064,8000,62473,7,702,1
0.064,62473,8000,6,586,1
0.057,8000,62474,7,556,1
0.057,62474,8000,6,515,1
0.058,8000,50618,7,702,1
0.058,50618,8000,6,586,1
0.045,8000,50619,7,556,1
0.045,50619,8000,6,515,1
0.057,8000,51765,7,702,1
0.057,51765,8000,6,586,1
0.072,8000,55870,7,702,1
0.072,55870,8000,6,586,1
0.065,8000,55871,7,556,1
0.065,55871,8000,6,515,1
0.081,8000,59015,7,702,1
0.081,59015,8000,5,540,1
0.044,8000,59016,7,556,1
0.044,59016,8000,6,515,1
0.063,8000,60047,7,702,1
0.063,60047,8000,6,586,1
0.056,8000,60048,7,556,1
0.056,60048,8000,6,515,1
0.053,8000,61073,7,556,1
0.053,61073,8000,6,515,1
0.057,8000,61074,7,702,1
0.057,61074,8000,6,586,1
0.061,8000,62101,7,702,1
0.061,62101,8000,6,586,1
0.055,8000,62102,7,556,1
0.055,62102,8000,6,515,1
0.062,8000,63127,7,702,1
0.062,63127,8000,6,586,1
0.046,8000,63128,7,556,1
0.046,63128,8000,6,515,1
0.064,8000,64156,7,702,1
0.064,64156,8000,6,586,1
0.058,8000,64157,7,556,1
0.058,64157,8000,6,515,1
0.055,8000,65182,7,702,1
0.055,65182,8000,6,586,1
0.048,8000,65183,7,556,1
0.048,65183,8000,6,515,1
0.052,8000,49853,7,702,1
0.052,49853,8000,6,586,1
0.053,8000,49854,7,556,1
0.053,49854,8000,6,515,1
0.053,8000,50885,7,702,1
0.053,50885,8000,6,586,1
0.041,8000,50886,7,556,1
0.041,50886,8000,6,515,1
0.057,8000,51918,7,702,1
0.057,51918,8000,6,586,1
0.054,8000,51919,7,556,1
0.054,51919,8000,6,515,1
0.061,8000,52946,7,702,1
0.061,52946,8000,6,586,1
0.052,8000,52947,7,556,1
0.052,52947,8000,6,515,1
0.064,8000,53974,7,702,1
0.064,53974,8000,6,586,1
0.054,8000,53975,7,556,1
0.054,53975,8000,6,515,1
0.058,8000,55001,7,702,1
0.058,55001,8000,6,586,1
0.039,8000,55000,7,556,1
0.039,55000,8000,6,515,1
0.051,8000,56026,7,702,1
0.051,56026,8000,6,586,1
0.051,8000,56027,7,556,1
0.051,56027,8000,6,515,1
0.068,8000,57754,7,702,1
0.068,57754,8000,6,586,1
0.039,8000,57755,7,556,1
0.039,57755,8000,5,469,1
0.059,8000,58814,7,702,1
0.059,58814,8000,6,586,1
0.052,8000,58815,7,556,1
0.052,58815,8000,6,515,1
0.059,8000,59840,7,702,1
0.059,59840,8000,6,586,1
0.05,8000,59841,7,556,1
0.05,59841,8000,6,515,1
0.058,8000,60896,7,702,1
0.058,60896,8000,6,586,1
0.048,8000,60897,7,556,1
0.048,60897,8000,6,515,1
0.067,8000,61960,7,702,1
0.067,61960,8000,6,586,1
0.064,8000,61961,7,556,1
0.064,61961,8000,5,469,1
0.04,8000,62992,7,556,1
0.04,62992,8000,6,515,1
0.068,8000,62993,7,702,1
0.068,62993,8000,6,586,1
0.072,8000,64071,7,702,1
0.072,64071,8000,6,586,1
0.042,8000,64072,7,556,1
0.042,64072,8000,6,515,1
0.048,8000,65109,7,702,1
0.048,65109,8000,6,586,1
0.052,8000,65110,7,556,1
0.052,65110,8000,6,515,1
0.064,8000,54175,7,702,1
0.064,54175,8000,6,586,1
0.04,8000,54176,7,556,1
0.04,54176,8000,6,515,1
0.064,8000,58884,7,702,1
0.064,58884,8000,6,586,1
0.039,8000,58885,7,556,1
0.039,58885,8000,6,515,1
0.057,8000,59914,7,702,1
0.057,59914,8000,6,586,1
0.048,8000,59915,7,556,1
0.048,59915,8000,6,515,1
0.039,8000,60946,7,556,1
0.039,60946,8000,6,515,1
0.055,8000,60947,7,702,1
0.055,60947,8000,6,586,1
0.063,8000,61975,7,702,1
0.063,61975,8000,6,586,1
0.04,8000,61974,7,556,1
0.04,61974,8000,6,515,1
0.055,8000,63006,7,702,1
0.055,63006,8000,6,586,1
0.043,8000,63007,7,556,1
0.043,63007,8000,6,515,1
0.066,8000,64034,7,702,1
0.066,64034,8000,6,586,1
0.037,8000,64035,7,556,1
0.037,64035,8000,6,515,1
0.045,8000,65066,7,556,1
0.045,65066,8000,6,515,1
0.052,8000,65067,7,702,1
0.052,65067,8000,6,586,1
0.056,8000,49744,7,702,1
0.056,49744,8000,6,586,1
0.049,8000,49745,7,556,1
0.049,49745,8000,6,515,1
0.057,8000,50774,7,702,1
0.057,50774,8000,6,586,1
0.053,8000,50775,7,556,1
0.053,50775,8000,6,515,1
0.052,8000,51813,7,702,1
0.052,51813,8000,6,586,1
0.049,8000,51814,7,556,1
0.049,51814,8000,6,515,1
0.039,8000,52852,7,556,1
0.039,52852,8000,6,515,1
0.066,8000,52853,7,702,1
0.066,52853,8000,6,586,1
0.054,8000,53882,7,702,1
0.054,53882,8000,6,586,1
0.046,8000,53883,7,556,1
0.046,53883,8000,6,515,1
0.062,8000,54912,7,702,1
0.062,54912,8000,6,586,1
0.039,8000,54913,7,556,1
0.039,54913,8000,6,515,1
0,46086,23,1,46,0
0,23,46086,1,40,0
0.04,8000,55943,7,556,1
0.04,55943,8000,6,515,1
0.064,8000,55942,7,702,1
0.064,55942,8000,6,586,1
0.05,8000,56972,7,556,1
0.05,56972,8000,6,515,1
0.065,8000,56973,7,702,1
0.065,56973,8000,6,586,1
0.062,8000,58002,7,702,1
0.062,58002,8000,6,586,1
0.039,8000,58003,7,556,1
0.039,58003,8000,6,515,1
0.055,8000,59032,7,702,1
0.055,59032,8000,6,586,1
0.048,8000,59033,7,556,1
0.048,59033,8000,6,515,1
0.049,8000,60063,7,702,1
0.049,60063,8000,6,586,1
0.05,8000,60062,7,556,1
0.05,60062,8000,6,515,1
0.059,8000,61099,7,702,1
0.059,61099,8000,6,586,1
0.049,8000,61100,7,556,1
0.049,61100,8000,6,515,1
0.055,8000,62129,7,702,1
0.055,62129,8000,6,586,1
0.052,8000,62130,7,556,1
0.052,62130,8000,6,515,1
0.053,8000,63159,7,702,1
0.053,63159,8000,6,586,1
0.042,8000,63160,7,556,1
0.042,63160,8000,6,515,1
0.063,8000,64189,7,702,1
0.063,64189,8000,6,586,1
0.04,8000,64190,7,556,1
0.04,64190,8000,6,515,1
0.063,8000,65219,7,702,1
0.063,65219,8000,6,586,1
0.051,8000,65220,7,556,1
0.051,65220,8000,6,515,1
0.045,8000,49896,7,556,1
0.045,49896,8000,6,515,1
0.069,8000,49897,7,702,1
0.069,49897,8000,6,586,1
0.046,8000,50927,7,556,1
0.046,50927,8000,6,515,1
0.055,8000,50926,7,702,1
0.055,50926,8000,6,586,1
0.056,8000,51961,7,702,1
0.056,51961,8000,6,586,1
0.056,8000,51962,7,556,1
0.056,51962,8000,6,515,1
0.049,8000,52995,7,702,1
0.049,52995,8000,6,586,1
0.042,8000,52996,7,556,1
0.042,52996,8000,6,515,1
0.056,8000,54025,7,556,1
0.056,54025,8000,6,515,1
0.055,8000,54026,7,702,1
0.055,54026,8000,6,586,1
0.039,8000,55055,7,556,1
0.039,55055,8000,6,515,1
0.069,8000,55056,7,702,1
0.069,55056,8000,6,586,1
30.998,49336,80,1,46,0
30.998,80,49336,6,264,0
0.056,8000,56085,7,702,1
0.056,56085,8000,6,586,1
0.053,8000,56086,7,556,1
0.053,56086,8000,6,515,1
0.056,8000,57115,7,702,1
0.056,57115,8000,6,586,1
0.052,8000,57116,7,556,1
0.052,57116,8000,6,515,1
0.048,8000,58148,7,702,1
0.048,58148,8000,6,586,1
0.049,8000,58149,7,556,1
0.049,58149,8000,6,515,1
0.057,8000,59178,7,702,1
0.057,59178,8000,6,586,1
0.048,8000,59179,7,556,1
0.048,59179,8000,6,515,1
0.064,8000,60213,7,702,1
0.064,60213,8000,6,586,1
0.038,8000,60214,7,556,1
0.038,60214,8000,6,515,1
0.05,8000,61245,7,702,1
0.05,61245,8000,6,586,1
0.045,8000,61246,7,556,1
0.045,61246,8000,6,515,1
0.058,8000,62283,7,702,1
0.058,62283,8000,6,586,1
0.06,8000,62282,7,556,1
0.06,62282,8000,6,515,1
0.05,8000,63313,7,702,1
0.05,63313,8000,6,586,1
0.05,8000,63312,7,556,1
0.05,63312,8000,6,515,1
0.047,8000,64346,7,556,1
0.047,64346,8000,6,515,1
0.055,8000,64347,7,702,1
0.055,64347,8000,6,586,1
0.052,8000,65376,7,702,1
0.052,65376,8000,6,586,1
0.049,8000,65377,7,556,1
0.049,65377,8000,6,515,1
0.051,8000,50053,7,702,1
0.051,50053,8000,6,586,1
0.046,8000,50054,7,556,1
0.046,50054,8000,6,515,1
0.049,8000,51085,7,702,1
0.049,51085,8000,6,586,1
0.047,8000,51086,7,556,1
0.047,51086,8000,6,515,1
0.052,8000,52128,7,556,1
0.052,52128,8000,6,515,1
0.057,8000,52129,7,702,1
0.057,52129,8000,6,586,1
0.043,8000,53199,7,556,1
0.043,53199,8000,5,469,1
0.066,8000,53200,7,702,1
0.066,53200,8000,6,586,1
0.069,8000,54229,7,702,1
0.069,54229,8000,6,586,1
0.037,8000,54230,7,556,1
0.037,54230,8000,6,515,1
0.054,8000,55259,7,556,1
0.054,55259,8000,6,515,1
0.06,8000,55260,7,702,1
0.06,55260,8000,6,586,1
0.057,8000,56290,7,702,1
0.057,56290,8000,6,586,1
0.055,8000,56289,7,556,1
0.055,56289,8000,6,515,1
0.066,8000,57369,7,702,1
0.066,57369,8000,6,586,1
0.038,8000,57370,7,556,1
0.038,57370,8000,6,515,1
0.063,8000,58399,7,702,1
0.063,58399,8000,6,586,1
0.037,8000,58400,7,556,1
0.037,58400,8000,6,515,1
0.063,8000,59431,7,702,1
0.063,59431,8000,6,586,1
0.038,8000,59432,7,556,1
0.038,59432,8000,6,515,1
0.063,8000,60461,7,702,1
0.063,60461,8000,6,586,1
0.04,8000,60462,7,556,1
0.04,60462,8000,6,515,1
0.056,8000,61491,7,702,1
0.056,61491,8000,6,586,1
0.041,8000,61492,7,556,1
0.041,61492,8000,6,515,1
0.058,8000,62521,7,702,1
0.058,62521,8000,6,586,1
0.043,8000,62522,7,556,1
0.043,62522,8000,6,515,1
0.06,8000,63551,7,702,1
0.06,63551,8000,6,586,1
0.041,8000,63552,7,556,1
0.041,63552,8000,6,515,1
0.059,8000,64581,7,702,1
0.059,64581,8000,6,586,1
0.049,8000,64582,7,556,1
0.049,64582,8000,6,515,1
0.063,8000,49256,7,702,1
0.063,49256,8000,6,586,1
